Country,Date,TotalCases,TotalDeaths
Hong Kong,2020-03-23,357,4
Hong Kong,2020-03-24,387,4
Hong Kong,2020-03-25,411,4
Hong Kong,2020-03-26,454,4
Hong Kong,2020-03-27,519,4
Hong Kong,2020-03-28,560,4
Hong Kong,2020-03-29,642,4
Hong Kong,2020-03-30,683,4
Hong Kong,2020-03-31,715,4
Hong Kong,2020-04-01,766,4
Hong Kong,2020-04-02,802,4
Hong Kong,2020-04-03,845,4
Hong Kong,2020-04-04,862,4
Hong Kong,2020-04-05,891,4
Hong Kong,2020-04-06,915,4
Hong Kong,2020-04-07,936,4
Hong Kong,2020-04-08,961,4
Hong Kong,2020-04-09,974,4
Hong Kong,2020-04-10,990,4
Hong Kong,2020-04-11,1001,4
Hong Kong,2020-04-12,1005,4
Hong Kong,2020-04-13,1010,4
Hong Kong,2020-04-14,1013,4
Hong Kong,2020-04-15,1017,4
Hungary,2020-02-15,0,0
Hungary,2020-02-16,0,0
Hungary,2020-02-17,0,0
Hungary,2020-02-18,0,0
Hungary,2020-02-19,0,0
Hungary,2020-02-20,0,0
Hungary,2020-02-21,0,0
Hungary,2020-02-22,0,0
Hungary,2020-02-23,0,0
Hungary,2020-02-24,0,0
Hungary,2020-02-25,0,0
Hungary,2020-02-26,0,0
Hungary,2020-02-27,0,0
Hungary,2020-02-28,0,0
Hungary,2020-02-29,0,0
Hungary,2020-03-01,0,0
Hungary,2020-03-02,0,0
Hungary,2020-03-03,0,0
Hungary,2020-03-04,2,0
Hungary,2020-03-05,4,0
Hungary,2020-03-06,4,0
Hungary,2020-03-07,5,0
Hungary,2020-03-08,7,0
Hungary,2020-03-09,9,0
Hungary,2020-03-10,12,0
Hungary,2020-03-11,13,0
Hungary,2020-03-12,16,0
Hungary,2020-03-13,19,0
Hungary,2020-03-14,30,0
Hungary,2020-03-15,32,1
Hungary,2020-03-16,39,1
Hungary,2020-03-17,50,1
Hungary,2020-03-18,58,1
Hungary,2020-03-19,73,1
Hungary,2020-03-20,85,4
Hungary,2020-03-21,103,4
Hungary,2020-03-22,131,6
Hungary,2020-03-23,167,8
Hungary,2020-03-24,187,9
Hungary,2020-03-25,226,10
Hungary,2020-03-26,261,10
Hungary,2020-03-27,300,10
Hungary,2020-03-28,343,11
Hungary,2020-03-29,408,13
Hungary,2020-03-30,447,15
Hungary,2020-03-31,492,16
Hungary,2020-04-01,525,20
Hungary,2020-04-02,585,21
Hungary,2020-04-03,623,26
Hungary,2020-04-04,678,32
Hungary,2020-04-05,733,34
Hungary,2020-04-06,744,38
Hungary,2020-04-07,817,47
Hungary,2020-04-08,895,58
Hungary,2020-04-09,980,66
Hungary,2020-04-10,1190,77
Hungary,2020-04-11,1310,85
Hungary,2020-04-12,1410,99
Hungary,2020-04-13,1458,109
Hungary,2020-04-14,1512,122
Hungary,2020-04-15,1579,134
Iceland,2020-02-15,0,0
Iceland,2020-02-16,0,0
Iceland,2020-02-17,0,0
Iceland,2020-02-18,0,0
Iceland,2020-02-19,0,0
Iceland,2020-02-20,0,0
Iceland,2020-02-21,0,0
Iceland,2020-02-22,0,0
Iceland,2020-02-23,0,0
Iceland,2020-02-24,0,0
Iceland,2020-02-25,0,0
Iceland,2020-02-26,0,0
Iceland,2020-02-27,0,0
Iceland,2020-02-28,1,0
Iceland,2020-02-29,1,0
Iceland,2020-03-01,3,0
Iceland,2020-03-02,9,0
Iceland,2020-03-03,14,0
Iceland,2020-03-04,26,0
Iceland,2020-03-05,37,0
Iceland,2020-03-06,45,0
Iceland,2020-03-07,50,0
Iceland,2020-03-08,58,0
Iceland,2020-03-09,65,0
Iceland,2020-03-10,81,0
Iceland,2020-03-11,85,0
Iceland,2020-03-12,117,0
Iceland,2020-03-13,134,0
Iceland,2020-03-14,161,0
Iceland,2020-03-15,180,0
Iceland,2020-03-16,199,0
Iceland,2020-03-17,247,0
Iceland,2020-03-18,250,0
Iceland,2020-03-19,330,0
Iceland,2020-03-20,409,0
Iceland,2020-03-21,473,1
Iceland,2020-03-22,568,1
Iceland,2020-03-23,588,1
Iceland,2020-03-24,648,2
Iceland,2020-03-25,737,2
Iceland,2020-03-26,802,2
Iceland,2020-03-27,890,2
Iceland,2020-03-28,963,2
Iceland,2020-03-29,1020,2
Iceland,2020-03-30,1086,2
Iceland,2020-03-31,1135,2
Iceland,2020-04-01,1220,2
Iceland,2020-04-02,1319,4
Iceland,2020-04-03,1364,4
Iceland,2020-04-04,1417,4
Iceland,2020-04-05,1486,4
Iceland,2020-04-06,1562,6
Iceland,2020-04-07,1586,6
Iceland,2020-04-08,1616,6
Iceland,2020-04-09,1648,6
Iceland,2020-04-10,1675,7
Iceland,2020-04-11,1689,8
Iceland,2020-04-12,1701,8
Iceland,2020-04-13,1711,8
Iceland,2020-04-14,1720,8
Iceland,2020-04-15,1727,8
India,2020-02-15,3,0
India,2020-02-16,3,0
India,2020-02-17,3,0
India,2020-02-18,3,0
India,2020-02-19,3,0
India,2020-02-20,3,0
India,2020-02-21,3,0
India,2020-02-22,3,0
India,2020-02-23,3,0
India,2020-02-24,3,0
India,2020-02-25,3,0
India,2020-02-26,3,0
India,2020-02-27,3,0
India,2020-02-28,3,0
India,2020-02-29,3,0
India,2020-03-01,3,0
India,2020-03-02,6,0
India,2020-03-03,7,0
India,2020-03-04,29,0
India,2020-03-05,30,0
India,2020-03-06,31,0
India,2020-03-07,34,0
India,2020-03-08,40,0
India,2020-03-09,47,0
India,2020-03-10,62,0
India,2020-03-11,62,0
India,2020-03-12,74,1
India,2020-03-13,82,2
India,2020-03-14,100,2
India,2020-03-15,114,2
India,2020-03-16,129,2
India,2020-03-17,143,3
India,2020-03-18,169,3
India,2020-03-19,194,4
India,2020-03-20,249,5
India,2020-03-21,332,5
India,2020-03-22,396,7
India,2020-03-23,499,10
India,2020-03-24,536,10
India,2020-03-25,657,12
India,2020-03-26,727,20
India,2020-03-27,887,20
India,2020-03-28,987,24
India,2020-03-29,1024,27
India,2020-03-30,1251,32
India,2020-03-31,1397,35
India,2020-04-01,1998,58
India,2020-04-02,2543,72
India,2020-04-03,3059,86
India,2020-04-04,3588,99
India,2020-04-05,4289,118
India,2020-04-06,4778,136
India,2020-04-07,5351,160
India,2020-04-08,5916,178
India,2020-04-09,6725,227
India,2020-04-10,7600,249
India,2020-04-11,8446,288
India,2020-04-12,9205,331
India,2020-04-13,10453,358
India,2020-04-14,11487,393
India,2020-04-15,12370,422
Indonesia,2020-02-15,0,0
Indonesia,2020-02-16,0,0
Indonesia,2020-02-17,0,0
Indonesia,2020-02-18,0,0
Indonesia,2020-02-19,0,0
Indonesia,2020-02-20,0,0
Indonesia,2020-02-21,0,0
Indonesia,2020-02-22,0,0
Indonesia,2020-02-23,0,0
Indonesia,2020-02-24,0,0
Indonesia,2020-02-25,0,0
Indonesia,2020-02-26,0,0
Indonesia,2020-02-27,0,0
Indonesia,2020-02-28,0,0
Indonesia,2020-02-29,0,0
Indonesia,2020-03-01,0,0
Indonesia,2020-03-02,2,0
Indonesia,2020-03-03,2,0
Indonesia,2020-03-04,2,0
Indonesia,2020-03-05,2,0
Indonesia,2020-03-06,4,0
Indonesia,2020-03-07,4,0
Indonesia,2020-03-08,6,0
Indonesia,2020-03-09,19,0
Indonesia,2020-03-10,27,0
Indonesia,2020-03-11,34,1
Indonesia,2020-03-12,34,1
Indonesia,2020-03-13,69,4
Indonesia,2020-03-14,96,5
Indonesia,2020-03-15,117,5
Indonesia,2020-03-16,134,5
Indonesia,2020-03-17,172,7
Indonesia,2020-03-18,227,19
Indonesia,2020-03-19,309,25
Indonesia,2020-03-20,369,32
Indonesia,2020-03-21,450,38
Indonesia,2020-03-22,514,48
Indonesia,2020-03-23,579,49
Indonesia,2020-03-24,686,55
Indonesia,2020-03-25,790,58
Indonesia,2020-03-26,893,78
Indonesia,2020-03-27,1046,87
Indonesia,2020-03-28,1155,102
Indonesia,2020-03-29,1285,114
Indonesia,2020-03-30,1414,122
Indonesia,2020-03-31,1528,136
Indonesia,2020-04-01,1677,157
Indonesia,2020-04-02,1790,170
Indonesia,2020-04-03,1986,181
Indonesia,2020-04-04,2092,191
Indonesia,2020-04-05,2273,198
Indonesia,2020-04-06,2491,209
Indonesia,2020-04-07,2738,221
Indonesia,2020-04-08,2956,240
Indonesia,2020-04-09,3293,280
Indonesia,2020-04-10,3512,306
Indonesia,2020-04-11,3842,327
Indonesia,2020-04-12,4241,373
Indonesia,2020-04-13,4557,399
Indonesia,2020-04-14,4839,459
Indonesia,2020-04-15,5136,469
Iran,2020-02-15,0,0
Iran,2020-02-16,0,0
Iran,2020-02-17,0,0
Iran,2020-02-18,0,0
Iran,2020-02-19,2,2
Iran,2020-02-20,5,2
Iran,2020-02-21,18,4
Iran,2020-02-22,29,6
Iran,2020-02-23,43,8
Iran,2020-02-24,61,12
Iran,2020-02-25,95,16
Iran,2020-02-26,139,19
Iran,2020-02-27,245,26
Iran,2020-02-28,388,34
Iran,2020-02-29,593,43
Iran,2020-03-01,978,54
Iran,2020-03-02,1501,66
Iran,2020-03-03,2336,77
Iran,2020-03-04,2922,92
Iran,2020-03-05,3513,108
Iran,2020-03-06,4747,124
Iran,2020-03-07,5823,145
Iran,2020-03-08,6566,194
Iran,2020-03-09,7161,237
Iran,2020-03-10,8042,291
Iran,2020-03-11,9000,354
Iran,2020-03-12,10075,429
Iran,2020-03-13,11364,514
Iran,2020-03-14,12729,611
Iran,2020-03-15,13938,724
Iran,2020-03-16,14991,853
Iran,2020-03-17,16169,988
Iran,2020-03-18,17361,1135
Iran,2020-03-19,18407,1284
Iran,2020-03-20,19644,1433
Iran,2020-03-21,20610,1556
Iran,2020-03-22,21638,1685
Iran,2020-03-23,23049,1812
Iran,2020-03-24,24811,1934
Iran,2020-03-25,27017,2077
Iran,2020-03-26,29406,2234
Iran,2020-03-27,32332,2378
Iran,2020-03-28,35408,2517
Iran,2020-03-29,38309,2640
Iran,2020-03-30,41495,2757
Iran,2020-03-31,44605,2898
Iran,2020-04-01,47593,3036
Iran,2020-04-02,50468,3160
Iran,2020-04-03,53183,3294
Iran,2020-04-04,55743,3452
Iran,2020-04-05,58226,3603
Iran,2020-04-06,60500,3739
Iran,2020-04-07,62589,3872
Iran,2020-04-08,64586,3993
Iran,2020-04-09,66220,4110
Iran,2020-04-10,68192,4232
Iran,2020-04-11,70029,4357
Iran,2020-04-12,71686,4474
Iran,2020-04-13,73303,4585
Iran,2020-04-14,74877,4683
Iran,2020-04-15,76389,4777
Iraq,2020-02-15,0,0
Iraq,2020-02-16,0,0
Iraq,2020-02-17,0,0
Iraq,2020-02-18,0,0
Iraq,2020-02-19,0,0
Iraq,2020-02-20,0,0
Iraq,2020-02-21,0,0
Iraq,2020-02-22,1,0
Iraq,2020-02-23,1,0
Iraq,2020-02-24,1,0
Iraq,2020-02-25,5,0
Iraq,2020-02-26,5,0
Iraq,2020-02-27,7,0
Iraq,2020-02-28,8,0
Iraq,2020-02-29,13,0
Iraq,2020-03-01,19,0
Iraq,2020-03-02,27,0
Iraq,2020-03-03,32,0
Iraq,2020-03-04,37,2
Iraq,2020-03-05,40,3
Iraq,2020-03-06,46,4
Iraq,2020-03-07,54,4
Iraq,2020-03-08,65,6
Iraq,2020-03-09,71,7
Iraq,2020-03-10,71,7
Iraq,2020-03-11,71,7
Iraq,2020-03-12,83,8
Iraq,2020-03-13,101,9
Iraq,2020-03-14,110,10
Iraq,2020-03-15,124,10
Iraq,2020-03-16,133,10
Iraq,2020-03-17,154,11
Iraq,2020-03-18,164,12
Iraq,2020-03-19,192,13
Iraq,2020-03-20,208,17
Iraq,2020-03-21,214,17
Iraq,2020-03-22,233,20
Iraq,2020-03-23,266,23
Iraq,2020-03-24,316,27
Iraq,2020-03-25,346,29
Iraq,2020-03-26,382,36
Iraq,2020-03-27,458,40
Iraq,2020-03-28,506,42
Iraq,2020-03-29,547,42
Iraq,2020-03-30,630,46
Iraq,2020-03-31,694,50
Iraq,2020-04-01,728,52
Iraq,2020-04-02,772,54
Iraq,2020-04-03,820,54
Iraq,2020-04-04,878,56
Iraq,2020-04-05,961,61
Iraq,2020-04-06,1031,64
Iraq,2020-04-07,1122,65
Iraq,2020-04-08,1202,69
Iraq,2020-04-09,1232,69
Iraq,2020-04-10,1279,70
Iraq,2020-04-11,1318,72
Iraq,2020-04-12,1352,76
Iraq,2020-04-13,1378,78
Iraq,2020-04-14,1400,78
Iraq,2020-04-15,1415,79
Ireland,2020-02-15,0,0
Ireland,2020-02-16,0,0
Ireland,2020-02-17,0,0
Ireland,2020-02-18,0,0
Ireland,2020-02-19,0,0
Ireland,2020-02-20,0,0
Ireland,2020-02-21,0,0
Ireland,2020-02-22,0,0
Ireland,2020-02-23,0,0
Ireland,2020-02-24,0,0
Ireland,2020-02-25,0,0
Ireland,2020-02-26,0,0
Ireland,2020-02-27,0,0
Ireland,2020-02-28,0,0
Ireland,2020-02-29,1,0
Ireland,2020-03-01,1,0
Ireland,2020-03-02,1,0
Ireland,2020-03-03,2,0
Ireland,2020-03-04,6,0
Ireland,2020-03-05,13,0
Ireland,2020-03-06,18,0
Ireland,2020-03-07,19,0
Ireland,2020-03-08,21,0
Ireland,2020-03-09,24,0
Ireland,2020-03-10,34,0
Ireland,2020-03-11,43,1
Ireland,2020-03-12,70,1
Ireland,2020-03-13,90,1
Ireland,2020-03-14,129,2
Ireland,2020-03-15,170,2
Ireland,2020-03-16,223,2
Ireland,2020-03-17,292,2
Ireland,2020-03-18,366,2
Ireland,2020-03-19,557,3
Ireland,2020-03-20,683,3
Ireland,2020-03-21,785,3
Ireland,2020-03-22,906,4
Ireland,2020-03-23,1125,6
Ireland,2020-03-24,1329,7
Ireland,2020-03-25,1564,9
Ireland,2020-03-26,1819,19
Ireland,2020-03-27,2121,22
Ireland,2020-03-28,2415,36
Ireland,2020-03-29,2615,46
Ireland,2020-03-30,2910,54
Ireland,2020-03-31,3235,71
Ireland,2020-04-01,3447,85
Ireland,2020-04-02,3849,98
Ireland,2020-04-03,4273,120
Ireland,2020-04-04,4604,137
Ireland,2020-04-05,4994,158
Ireland,2020-04-06,5364,174
Ireland,2020-04-07,5709,210
Ireland,2020-04-08,6074,235
Ireland,2020-04-09,6574,263
Ireland,2020-04-10,8089,287
Ireland,2020-04-11,8928,320
Ireland,2020-04-12,9655,334
Ireland,2020-04-13,10647,365
Ireland,2020-04-14,11479,406
Ireland,2020-04-15,12547,444
Israel,2020-02-15,0,0
Israel,2020-02-16,0,0
Israel,2020-02-17,0,0
Israel,2020-02-18,0,0
Israel,2020-02-19,0,0
Israel,2020-02-20,0,0
Israel,2020-02-21,1,0
Israel,2020-02-22,1,0
Israel,2020-02-23,2,0
Israel,2020-02-24,2,0
Israel,2020-02-25,2,0
Israel,2020-02-26,2,0
Israel,2020-02-27,3,0
Israel,2020-02-28,7,0
Israel,2020-02-29,7,0
Israel,2020-03-01,10,0
Israel,2020-03-02,12,0
Israel,2020-03-03,12,0
Israel,2020-03-04,15,0
Israel,2020-03-05,17,0
Israel,2020-03-06,21,0
Israel,2020-03-07,25,0
Israel,2020-03-08,39,0
Israel,2020-03-09,50,0
Israel,2020-03-10,75,0
Israel,2020-03-11,97,0
Israel,2020-03-12,109,0
Israel,2020-03-13,143,0
Israel,2020-03-14,193,0
Israel,2020-03-15,213,0
Israel,2020-03-16,298,0
Israel,2020-03-17,337,0
Israel,2020-03-18,433,0
Israel,2020-03-19,677,0
Israel,2020-03-20,705,1
Israel,2020-03-21,883,1
Israel,2020-03-22,1071,1
Israel,2020-03-23,1442,1
Israel,2020-03-24,1930,3
Israel,2020-03-25,2369,5
Israel,2020-03-26,2693,8
Israel,2020-03-27,3035,12
Israel,2020-03-28,3619,12
Israel,2020-03-29,4247,15
Israel,2020-03-30,4695,16
Israel,2020-03-31,5358,20
Israel,2020-04-01,6092,26
Israel,2020-04-02,6857,36
Israel,2020-04-03,7428,40
Israel,2020-04-04,7851,44
Israel,2020-04-05,8430,49
Israel,2020-04-06,8904,57
Israel,2020-04-07,9248,65
Israel,2020-04-08,9404,73
Israel,2020-04-09,9968,86
Israel,2020-04-10,10408,95
Israel,2020-04-11,10743,101
Israel,2020-04-12,11145,103
Israel,2020-04-13,11586,116
Israel,2020-04-14,12046,123
Israel,2020-04-15,12501,130
Italy,2020-02-15,3,0
Italy,2020-02-16,3,0
Italy,2020-02-17,3,0
Italy,2020-02-18,3,0
Italy,2020-02-19,3,0
Italy,2020-02-20,4,0
Italy,2020-02-21,21,1
Italy,2020-02-22,79,2
Italy,2020-02-23,157,3
Italy,2020-02-24,229,7
Italy,2020-02-25,323,11
Italy,2020-02-26,470,12
Italy,2020-02-27,655,17
Italy,2020-02-28,889,21
Italy,2020-02-29,1128,29
Italy,2020-03-01,1701,41
Italy,2020-03-02,2036,52
Italy,2020-03-03,2502,79
Italy,2020-03-04,3089,107
Italy,2020-03-05,3858,148
Italy,2020-03-06,4636,197
Italy,2020-03-07,5883,233
Italy,2020-03-08,7375,366
Italy,2020-03-09,9172,463
Italy,2020-03-10,10149,631
Italy,2020-03-11,12462,827
Italy,2020-03-12,15113,1016
Italy,2020-03-13,17660,1266
Italy,2020-03-14,21157,1441
Italy,2020-03-15,24747,1809
Italy,2020-03-16,27980,2158
Italy,2020-03-17,31506,2503
Italy,2020-03-18,35713,2978
Italy,2020-03-19,41035,3405
Italy,2020-03-20,47021,4032
Italy,2020-03-21,53578,4825
Italy,2020-03-22,59138,5476
Italy,2020-03-23,63927,6077
Italy,2020-03-24,69176,6820
Italy,2020-03-25,74386,7503
Italy,2020-03-26,80589,8215
Italy,2020-03-27,86498,9134
Italy,2020-03-28,92472,10023
Italy,2020-03-29,97689,10779
Italy,2020-03-30,101739,11591
Italy,2020-03-31,105792,12428
Italy,2020-04-01,110574,13155
Italy,2020-04-02,115242,13915
Italy,2020-04-03,119827,14681
Italy,2020-04-04,124632,15362
Italy,2020-04-05,128948,15887
Italy,2020-04-06,132547,16523
Italy,2020-04-07,135586,17127
Italy,2020-04-08,139422,17669
Italy,2020-04-09,143626,18279
Italy,2020-04-10,147577,18849
Italy,2020-04-11,152271,19468
Italy,2020-04-12,156363,19899
Italy,2020-04-13,159516,20465
Italy,2020-04-14,162488,21067
Italy,2020-04-15,165155,21645
Japan,2020-02-15,53,1
Japan,2020-02-16,59,1
Japan,2020-02-17,66,1
Japan,2020-02-18,74,1
Japan,2020-02-19,84,1
Japan,2020-02-20,94,1
Japan,2020-02-21,109,1
Japan,2020-02-22,134,1
Japan,2020-02-23,146,1
Japan,2020-02-24,159,1
Japan,2020-02-25,161,1
Japan,2020-02-26,172,3
Japan,2020-02-27,214,4
Japan,2020-02-28,233,5
Japan,2020-02-29,241,5
Japan,2020-03-01,256,6
Japan,2020-03-02,274,6
Japan,2020-03-03,293,6
Japan,2020-03-04,331,6
Japan,2020-03-05,364,6
Japan,2020-03-06,420,6
Japan,2020-03-07,461,6
Japan,2020-03-08,502,7
Japan,2020-03-09,530,9
Japan,2020-03-10,587,12
Japan,2020-03-11,639,15
Japan,2020-03-12,691,19
Japan,2020-03-13,734,21
Japan,2020-03-14,804,22
Japan,2020-03-15,833,24
Japan,2020-03-16,850,28
Japan,2020-03-17,878,29
Japan,2020-03-18,914,29
Japan,2020-03-19,943,33
Japan,2020-03-20,1007,35
Japan,2020-03-21,1054,36
Japan,2020-03-22,1101,41
Japan,2020-03-23,1128,42
Japan,2020-03-24,1193,43
Japan,2020-03-25,1307,45
Japan,2020-03-26,1387,47
Japan,2020-03-27,1499,49
Japan,2020-03-28,1693,52
Japan,2020-03-29,1866,54
Japan,2020-03-30,1953,56
Japan,2020-03-31,2178,57
Japan,2020-04-01,2384,57
Japan,2020-04-02,2617,63
Japan,2020-04-03,2935,69
Japan,2020-04-04,3139,77
Japan,2020-04-05,3654,85
Japan,2020-04-06,3906,92
Japan,2020-04-07,4257,93
Japan,2020-04-08,4667,94
Japan,2020-04-09,5347,99
Japan,2020-04-10,6005,99
Japan,2020-04-11,6748,108
Japan,2020-04-12,7370,123
Japan,2020-04-13,7618,143
Japan,2020-04-14,7885,146
Japan,2020-04-15,8626,178
Kazakhstan,2020-02-15,0,0
Kazakhstan,2020-02-16,0,0
Kazakhstan,2020-02-17,0,0
Kazakhstan,2020-02-18,0,0
Kazakhstan,2020-02-19,0,0
Kazakhstan,2020-02-20,0,0
Kazakhstan,2020-02-21,0,0
Kazakhstan,2020-02-22,0,0
Kazakhstan,2020-02-23,0,0
Kazakhstan,2020-02-24,0,0
Kazakhstan,2020-02-25,0,0
Kazakhstan,2020-02-26,0,0
Kazakhstan,2020-02-27,0,0
Kazakhstan,2020-02-28,0,0
Kazakhstan,2020-02-29,0,0
Kazakhstan,2020-03-01,0,0
Kazakhstan,2020-03-02,0,0
Kazakhstan,2020-03-03,0,0
Kazakhstan,2020-03-04,0,0
Kazakhstan,2020-03-05,0,0
Kazakhstan,2020-03-06,0,0
Kazakhstan,2020-03-07,0,0
Kazakhstan,2020-03-08,0,0
Kazakhstan,2020-03-09,0,0
Kazakhstan,2020-03-10,0,0
Kazakhstan,2020-03-11,0,0
Kazakhstan,2020-03-12,0,0
Kazakhstan,2020-03-13,4,0
Kazakhstan,2020-03-14,6,0
Kazakhstan,2020-03-15,9,0
Kazakhstan,2020-03-16,10,0
Kazakhstan,2020-03-17,33,0
Kazakhstan,2020-03-18,36,0
Kazakhstan,2020-03-19,44,0
Kazakhstan,2020-03-20,52,0
Kazakhstan,2020-03-21,54,0
Kazakhstan,2020-03-22,60,0
Kazakhstan,2020-03-23,62,0
Kazakhstan,2020-03-24,72,0
Kazakhstan,2020-03-25,81,0
Kazakhstan,2020-03-26,113,1
Kazakhstan,2020-03-27,150,1
Kazakhstan,2020-03-28,228,1
Kazakhstan,2020-03-29,284,1
Kazakhstan,2020-03-30,302,1
Kazakhstan,2020-03-31,343,2
Kazakhstan,2020-04-01,380,3
Kazakhstan,2020-04-02,435,3
Kazakhstan,2020-04-03,464,3
Kazakhstan,2020-04-04,531,5
Kazakhstan,2020-04-05,584,6
Kazakhstan,2020-04-06,662,6
Kazakhstan,2020-04-07,697,6
Kazakhstan,2020-04-08,727,7
Kazakhstan,2020-04-09,781,8
Kazakhstan,2020-04-10,812,10
Kazakhstan,2020-04-11,865,10
Kazakhstan,2020-04-12,951,10
Kazakhstan,2020-04-13,1091,12
Kazakhstan,2020-04-14,1232,14
Kazakhstan,2020-04-15,1295,16
Kuwait,2020-02-15,0,0
Kuwait,2020-02-16,0,0
Kuwait,2020-02-17,0,0
Kuwait,2020-02-18,0,0
Kuwait,2020-02-19,0,0
Kuwait,2020-02-20,0,0
Kuwait,2020-02-21,0,0
Kuwait,2020-02-22,0,0
Kuwait,2020-02-23,0,0
Kuwait,2020-02-24,5,0
Kuwait,2020-02-25,11,0
Kuwait,2020-02-26,26,0
Kuwait,2020-02-27,43,0
Kuwait,2020-02-28,45,0
Kuwait,2020-02-29,45,0
Kuwait,2020-03-01,46,0
Kuwait,2020-03-02,56,0
Kuwait,2020-03-03,56,0
Kuwait,2020-03-04,56,0
Kuwait,2020-03-05,58,0
Kuwait,2020-03-06,58,0
Kuwait,2020-03-07,61,0
Kuwait,2020-03-08,64,0
Kuwait,2020-03-09,65,0
Kuwait,2020-03-10,69,0
Kuwait,2020-03-11,72,0
Kuwait,2020-03-12,80,0
Kuwait,2020-03-13,100,0
Kuwait,2020-03-14,104,0
Kuwait,2020-03-15,112,0
Kuwait,2020-03-16,123,0
Kuwait,2020-03-17,130,0
Kuwait,2020-03-18,142,0
Kuwait,2020-03-19,148,0
Kuwait,2020-03-20,159,0
Kuwait,2020-03-21,176,0
Kuwait,2020-03-22,188,0
Kuwait,2020-03-23,189,0
Kuwait,2020-03-24,191,0
Kuwait,2020-03-25,195,0
Kuwait,2020-03-26,208,0
Kuwait,2020-03-27,225,0
Kuwait,2020-03-28,235,0
Kuwait,2020-03-29,255,0
Kuwait,2020-03-30,266,0
Kuwait,2020-03-31,289,0
Kuwait,2020-04-01,317,0
Kuwait,2020-04-02,342,0
Kuwait,2020-04-03,417,0
Kuwait,2020-04-04,479,1
Kuwait,2020-04-05,556,1
Kuwait,2020-04-06,665,1
Kuwait,2020-04-07,743,1
Kuwait,2020-04-08,855,1
Kuwait,2020-04-09,910,1
Kuwait,2020-04-10,993,1
Kuwait,2020-04-11,1154,1
Kuwait,2020-04-12,1234,1
Kuwait,2020-04-13,1300,2
Kuwait,2020-04-14,1355,3
Kuwait,2020-04-15,1405,3
Lithuania,2020-02-15,0,0
Lithuania,2020-02-16,0,0
Lithuania,2020-02-17,0,0
Lithuania,2020-02-18,0,0
Lithuania,2020-02-19,0,0
Lithuania,2020-02-20,0,0
Lithuania,2020-02-21,0,0
Lithuania,2020-02-22,0,0
Lithuania,2020-02-23,0,0
Lithuania,2020-02-24,0,0
Lithuania,2020-02-25,0,0
Lithuania,2020-02-26,0,0
Lithuania,2020-02-27,0,0
Lithuania,2020-02-28,1,0
Lithuania,2020-02-29,1,0
Lithuania,2020-03-01,1,0
Lithuania,2020-03-02,1,0
Lithuania,2020-03-03,1,0
Lithuania,2020-03-04,1,0
Lithuania,2020-03-05,1,0
Lithuania,2020-03-06,1,0
Lithuania,2020-03-07,1,0
Lithuania,2020-03-08,1,0
Lithuania,2020-03-09,1,0
Lithuania,2020-03-10,3,0
Lithuania,2020-03-11,3,0
Lithuania,2020-03-12,3,0
Lithuania,2020-03-13,6,0
Lithuania,2020-03-14,9,0
Lithuania,2020-03-15,14,0
Lithuania,2020-03-16,18,0
Lithuania,2020-03-17,26,0
Lithuania,2020-03-18,34,0
Lithuania,2020-03-19,48,0
Lithuania,2020-03-20,69,1
Lithuania,2020-03-21,99,1
Lithuania,2020-03-22,143,1
Lithuania,2020-03-23,179,1
Lithuania,2020-03-24,209,2
Lithuania,2020-03-25,274,4
Lithuania,2020-03-26,299,4
Lithuania,2020-03-27,358,5
Lithuania,2020-03-28,394,7
Lithuania,2020-03-29,460,7
Lithuania,2020-03-30,491,7
Lithuania,2020-03-31,537,8
Lithuania,2020-04-01,581,8
Lithuania,2020-04-02,649,9
Lithuania,2020-04-03,696,9
Lithuania,2020-04-04,771,11
Lithuania,2020-04-05,811,13
Lithuania,2020-04-06,843,15
Lithuania,2020-04-07,880,15
Lithuania,2020-04-08,912,15
Lithuania,2020-04-09,955,16
Lithuania,2020-04-10,999,22
Lithuania,2020-04-11,1026,23
Lithuania,2020-04-12,1053,23
Lithuania,2020-04-13,1062,24
Lithuania,2020-04-14,1070,29
Lithuania,2020-04-15,1091,30
Luxembourg,2020-02-15,0,0
Luxembourg,2020-02-16,0,0
Luxembourg,2020-02-17,0,0
Luxembourg,2020-02-18,0,0
Luxembourg,2020-02-19,0,0
Luxembourg,2020-02-20,0,0
Luxembourg,2020-02-21,0,0
Luxembourg,2020-02-22,0,0
Luxembourg,2020-02-23,0,0
Luxembourg,2020-02-24,0,0
Luxembourg,2020-02-25,0,0
Luxembourg,2020-02-26,0,0
Luxembourg,2020-02-27,0,0
Luxembourg,2020-02-28,0,0
Luxembourg,2020-02-29,1,0
Luxembourg,2020-03-01,1,0
Luxembourg,2020-03-02,1,0
Luxembourg,2020-03-03,1,0
Luxembourg,2020-03-04,1,0
Luxembourg,2020-03-05,2,0
Luxembourg,2020-03-06,3,0
Luxembourg,2020-03-07,4,0
Luxembourg,2020-03-08,5,0
Luxembourg,2020-03-09,5,0
Luxembourg,2020-03-10,7,0
Luxembourg,2020-03-11,7,0
Luxembourg,2020-03-12,26,0
Luxembourg,2020-03-13,38,1
Luxembourg,2020-03-14,51,1
Luxembourg,2020-03-15,77,1
Luxembourg,2020-03-16,81,1
Luxembourg,2020-03-17,140,1
Luxembourg,2020-03-18,203,2
