Country,Date,TotalCases,TotalDeaths
Panama,2020-04-30,6378,178
Panama,2020-05-01,6532,188
Panama,2020-05-02,6720,192
Panama,2020-05-03,7090,197
Panama,2020-05-04,7197,200
Panama,2020-05-05,7387,203
Panama,2020-05-06,7523,210
Egypt,2020-02-15,1,0
Egypt,2020-02-16,1,0
Egypt,2020-02-17,1,0
Egypt,2020-02-18,1,0
Egypt,2020-02-19,1,0
Egypt,2020-02-20,1,0
Egypt,2020-02-21,1,0
Egypt,2020-02-22,1,0
Egypt,2020-02-23,1,0
Egypt,2020-02-24,1,0
Egypt,2020-02-25,1,0
Egypt,2020-02-26,1,0
Egypt,2020-02-27,1,0
Egypt,2020-02-28,1,0
Egypt,2020-02-29,1,0
Egypt,2020-03-01,2,0
Egypt,2020-03-02,2,0
Egypt,2020-03-03,2,0
Egypt,2020-03-04,2,0
Egypt,2020-03-05,3,0
Egypt,2020-03-06,15,0
Egypt,2020-03-07,48,0
Egypt,2020-03-08,55,1
Egypt,2020-03-09,59,1
Egypt,2020-03-10,59,1
Egypt,2020-03-11,67,1
Egypt,2020-03-12,80,2
Egypt,2020-03-13,93,2
Egypt,2020-03-14,110,2
Egypt,2020-03-15,126,2
Egypt,2020-03-16,166,4
Egypt,2020-03-17,196,6
Egypt,2020-03-18,210,6
Egypt,2020-03-19,256,7
Egypt,2020-03-20,285,8
Egypt,2020-03-21,294,10
Egypt,2020-03-22,327,14
Egypt,2020-03-23,366,19
Egypt,2020-03-24,402,20
Egypt,2020-03-25,456,21
Egypt,2020-03-26,495,24
Egypt,2020-03-27,536,30
Egypt,2020-03-28,576,36
Egypt,2020-03-29,609,40
Egypt,2020-03-30,656,41
Egypt,2020-03-31,710,46
Egypt,2020-04-01,779,52
Egypt,2020-04-02,865,58
Egypt,2020-04-03,985,66
Egypt,2020-04-04,1070,71
Egypt,2020-04-05,1173,78
Egypt,2020-04-06,1322,85
Egypt,2020-04-07,1450,94
Egypt,2020-04-08,1560,103
Egypt,2020-04-09,1699,118
Egypt,2020-04-10,1794,135
Egypt,2020-04-11,1939,146
Egypt,2020-04-12,2065,159
Egypt,2020-04-13,2190,164
Egypt,2020-04-14,2350,178
Egypt,2020-04-15,2505,183
Egypt,2020-04-16,2673,196
Egypt,2020-04-17,2844,205
Egypt,2020-04-18,3032,224
Egypt,2020-04-19,3144,239
Egypt,2020-04-20,3333,250
Egypt,2020-04-21,3490,264
Egypt,2020-04-22,3659,276
Egypt,2020-04-23,3891,287
Egypt,2020-04-24,4092,294
Egypt,2020-04-25,4319,307
Egypt,2020-04-26,4534,317
Egypt,2020-04-27,4782,337
Egypt,2020-04-28,5042,359
Egypt,2020-04-29,5268,380
Egypt,2020-04-30,5537,392
Egypt,2020-05-01,5895,406
Egypt,2020-05-02,6193,415
Egypt,2020-05-03,6465,429
Egypt,2020-05-04,6813,436
Egypt,2020-05-05,7201,452
Egypt,2020-05-06,7588,469
Australia,2020-02-15,15,0
Australia,2020-02-16,15,0
Australia,2020-02-17,15,0
Australia,2020-02-18,15,0
Australia,2020-02-19,15,0
Australia,2020-02-20,17,0
Australia,2020-02-21,19,0
Australia,2020-02-22,21,0
Australia,2020-02-23,22,0
Australia,2020-02-24,22,0
Australia,2020-02-25,22,0
Australia,2020-02-26,23,0
Australia,2020-02-27,23,0
Australia,2020-02-28,25,0
Australia,2020-02-29,25,0
Australia,2020-03-01,29,1
Australia,2020-03-02,33,1
Australia,2020-03-03,39,1
Australia,2020-03-04,53,2
Australia,2020-03-05,60,2
Australia,2020-03-06,63,2
Australia,2020-03-07,74,3
Australia,2020-03-08,83,3
Australia,2020-03-09,93,3
Australia,2020-03-10,116,3
Australia,2020-03-11,128,3
Australia,2020-03-12,156,3
Australia,2020-03-13,199,3
Australia,2020-03-14,248,3
Australia,2020-03-15,300,5
Australia,2020-03-16,401,5
Australia,2020-03-17,455,5
Australia,2020-03-18,596,6
Australia,2020-03-19,756,7
Australia,2020-03-20,928,7
Australia,2020-03-21,1072,7
Australia,2020-03-22,1609,7
Australia,2020-03-23,1887,7
Australia,2020-03-24,2317,8
Australia,2020-03-25,2676,11
Australia,2020-03-26,3050,13
Australia,2020-03-27,3378,13
Australia,2020-03-28,3635,14
Australia,2020-03-29,4163,17
Australia,2020-03-30,4460,19
Australia,2020-03-31,4763,20
Australia,2020-04-01,5048,23
Australia,2020-04-02,5314,25
Australia,2020-04-03,5454,28
Australia,2020-04-04,5550,30
Australia,2020-04-05,5750,37
Australia,2020-04-06,5895,45
Australia,2020-04-07,5988,49
Australia,2020-04-08,6052,50
Australia,2020-04-09,6152,51
Australia,2020-04-10,6238,54
Australia,2020-04-11,6303,56
Australia,2020-04-12,6313,59
Australia,2020-04-13,6359,61
Australia,2020-04-14,6400,61
Australia,2020-04-15,6447,63
Australia,2020-04-16,6468,63
Australia,2020-04-17,6533,65
Australia,2020-04-18,6586,70
Australia,2020-04-19,6612,71
Australia,2020-04-20,6625,71
Australia,2020-04-21,6645,71
Australia,2020-04-22,6649,74
Australia,2020-04-23,6667,75
Australia,2020-04-24,6675,79
Australia,2020-04-25,6695,80
Australia,2020-04-26,6716,83
Australia,2020-04-27,6720,83
Australia,2020-04-28,6738,88
Australia,2020-04-29,6746,89
Australia,2020-04-30,6754,92
Australia,2020-05-01,6767,93
Australia,2020-05-02,6781,93
Australia,2020-05-03,6801,95
Australia,2020-05-04,6825,95
Australia,2020-05-05,6849,96
Australia,2020-05-06,6875,97
Malaysia,2020-02-15,22,0
Malaysia,2020-02-16,22,0
Malaysia,2020-02-17,22,0
Malaysia,2020-02-18,22,0
Malaysia,2020-02-19,22,0
Malaysia,2020-02-20,22,0
Malaysia,2020-02-21,22,0
Malaysia,2020-02-22,22,0
Malaysia,2020-02-23,22,0
Malaysia,2020-02-24,22,0
Malaysia,2020-02-25,22,0
Malaysia,2020-02-26,22,0
Malaysia,2020-02-27,22,0
Malaysia,2020-02-28,25,0
Malaysia,2020-02-29,25,0
Malaysia,2020-03-01,29,0
Malaysia,2020-03-02,29,0
Malaysia,2020-03-03,36,0
Malaysia,2020-03-04,50,0
Malaysia,2020-03-05,55,0
Malaysia,2020-03-06,83,0
Malaysia,2020-03-07,93,0
Malaysia,2020-03-08,99,0
Malaysia,2020-03-09,117,0
Malaysia,2020-03-10,129,0
Malaysia,2020-03-11,149,0
Malaysia,2020-03-12,158,0
Malaysia,2020-03-13,197,0
Malaysia,2020-03-14,238,0
Malaysia,2020-03-15,428,0
Malaysia,2020-03-16,566,0
Malaysia,2020-03-17,673,2
Malaysia,2020-03-18,790,2
Malaysia,2020-03-19,900,2
Malaysia,2020-03-20,1030,3
Malaysia,2020-03-21,1183,8
Malaysia,2020-03-22,1306,10
Malaysia,2020-03-23,1518,14
Malaysia,2020-03-24,1624,16
Malaysia,2020-03-25,1796,20
Malaysia,2020-03-26,2031,23
Malaysia,2020-03-27,2161,26
Malaysia,2020-03-28,2320,27
Malaysia,2020-03-29,2470,35
Malaysia,2020-03-30,2626,37
Malaysia,2020-03-31,2766,43
Malaysia,2020-04-01,2908,45
Malaysia,2020-04-02,3116,50
Malaysia,2020-04-03,3333,53
Malaysia,2020-04-04,3483,57
Malaysia,2020-04-05,3662,61
Malaysia,2020-04-06,3793,62
Malaysia,2020-04-07,3963,63
Malaysia,2020-04-08,4119,65
Malaysia,2020-04-09,4228,67
Malaysia,2020-04-10,4346,70
Malaysia,2020-04-11,4530,73
Malaysia,2020-04-12,4683,76
Malaysia,2020-04-13,4817,77
Malaysia,2020-04-14,4987,82
Malaysia,2020-04-15,5072,83
Malaysia,2020-04-16,5182,84
Malaysia,2020-04-17,5251,86
Malaysia,2020-04-18,5305,88
Malaysia,2020-04-19,5389,89
Malaysia,2020-04-20,5425,89
Malaysia,2020-04-21,5482,92
Malaysia,2020-04-22,5532,93
Malaysia,2020-04-23,5603,95
Malaysia,2020-04-24,5691,96
Malaysia,2020-04-25,5742,98
Malaysia,2020-04-26,5780,98
Malaysia,2020-04-27,5820,99
Malaysia,2020-04-28,5851,100
Malaysia,2020-04-29,5945,100
Malaysia,2020-04-30,6002,102
Malaysia,2020-05-01,6071,103
Malaysia,2020-05-02,6176,103
Malaysia,2020-05-03,6298,105
Malaysia,2020-05-04,6353,105
Malaysia,2020-05-05,6383,106
Malaysia,2020-05-06,6428,107
Kuwait,2020-02-15,0,0
Kuwait,2020-02-16,0,0
Kuwait,2020-02-17,0,0
Kuwait,2020-02-18,0,0
Kuwait,2020-02-19,0,0
Kuwait,2020-02-20,0,0
Kuwait,2020-02-21,0,0
Kuwait,2020-02-22,0,0
Kuwait,2020-02-23,0,0
Kuwait,2020-02-24,5,0
Kuwait,2020-02-25,11,0
Kuwait,2020-02-26,26,0
Kuwait,2020-02-27,43,0
Kuwait,2020-02-28,45,0
Kuwait,2020-02-29,45,0
Kuwait,2020-03-01,46,0
Kuwait,2020-03-02,56,0
Kuwait,2020-03-03,56,0
Kuwait,2020-03-04,56,0
Kuwait,2020-03-05,58,0
Kuwait,2020-03-06,58,0
Kuwait,2020-03-07,61,0
Kuwait,2020-03-08,64,0
Kuwait,2020-03-09,65,0
Kuwait,2020-03-10,69,0
Kuwait,2020-03-11,72,0
Kuwait,2020-03-12,80,0
Kuwait,2020-03-13,100,0
Kuwait,2020-03-14,104,0
Kuwait,2020-03-15,112,0
Kuwait,2020-03-16,123,0
Kuwait,2020-03-17,130,0
Kuwait,2020-03-18,142,0
Kuwait,2020-03-19,148,0
Kuwait,2020-03-20,159,0
Kuwait,2020-03-21,176,0
Kuwait,2020-03-22,188,0
Kuwait,2020-03-23,189,0
Kuwait,2020-03-24,191,0
Kuwait,2020-03-25,195,0
Kuwait,2020-03-26,208,0
Kuwait,2020-03-27,225,0
Kuwait,2020-03-28,235,0
Kuwait,2020-03-29,255,0
Kuwait,2020-03-30,266,0
Kuwait,2020-03-31,289,0
Kuwait,2020-04-01,317,0
Kuwait,2020-04-02,342,0
Kuwait,2020-04-03,417,0
Kuwait,2020-04-04,479,1
Kuwait,2020-04-05,556,1
Kuwait,2020-04-06,665,1
Kuwait,2020-04-07,743,1
Kuwait,2020-04-08,855,1
Kuwait,2020-04-09,910,1
Kuwait,2020-04-10,993,1
Kuwait,2020-04-11,1154,1
Kuwait,2020-04-12,1234,1
Kuwait,2020-04-13,1300,2
Kuwait,2020-04-14,1355,3
Kuwait,2020-04-15,1405,3
Kuwait,2020-04-16,1524,3
Kuwait,2020-04-17,1658,5
Kuwait,2020-04-18,1751,6
Kuwait,2020-04-19,1915,7
Kuwait,2020-04-20,1995,9
Kuwait,2020-04-21,2080,11
Kuwait,2020-04-22,2248,13
Kuwait,2020-04-23,2399,14
Kuwait,2020-04-24,2614,15
Kuwait,2020-04-25,2892,19
Kuwait,2020-04-26,3075,20
Kuwait,2020-04-27,3288,22
Kuwait,2020-04-28,3440,23
Kuwait,2020-04-29,3740,24
Kuwait,2020-04-30,4024,26
Kuwait,2020-05-01,4377,30
Kuwait,2020-05-02,4619,33
Kuwait,2020-05-03,4983,38
Kuwait,2020-05-04,5278,40
Kuwait,2020-05-05,5804,40
Kuwait,2020-05-06,6289,42
Finland,2020-02-15,1,0
Finland,2020-02-16,1,0
Finland,2020-02-17,1,0
Finland,2020-02-18,1,0
Finland,2020-02-19,1,0
Finland,2020-02-20,1,0
Finland,2020-02-21,1,0
Finland,2020-02-22,1,0
Finland,2020-02-23,1,0
Finland,2020-02-24,1,0
Finland,2020-02-25,1,0
Finland,2020-02-26,2,0
Finland,2020-02-27,2,0
Finland,2020-02-28,3,0
Finland,2020-02-29,3,0
Finland,2020-03-01,6,0
Finland,2020-03-02,7,0
Finland,2020-03-03,7,0
Finland,2020-03-04,7,0
Finland,2020-03-05,12,0
Finland,2020-03-06,15,0
Finland,2020-03-07,19,0
Finland,2020-03-08,25,0
Finland,2020-03-09,33,0
Finland,2020-03-10,40,0
Finland,2020-03-11,65,0
Finland,2020-03-12,109,0
Finland,2020-03-13,155,0
Finland,2020-03-14,225,0
Finland,2020-03-15,244,0
Finland,2020-03-16,278,0
Finland,2020-03-17,322,0
Finland,2020-03-18,359,0
Finland,2020-03-19,400,0
Finland,2020-03-20,450,0
Finland,2020-03-21,523,1
Finland,2020-03-22,626,1
Finland,2020-03-23,700,1
Finland,2020-03-24,792,1
Finland,2020-03-25,880,3
Finland,2020-03-26,958,5
Finland,2020-03-27,1041,7
Finland,2020-03-28,1167,9
Finland,2020-03-29,1240,11
Finland,2020-03-30,1352,13
Finland,2020-03-31,1418,17
Finland,2020-04-01,1446,17
Finland,2020-04-02,1518,19
Finland,2020-04-03,1615,20
Finland,2020-04-04,1882,25
Finland,2020-04-05,1927,28
Finland,2020-04-06,2176,27
Finland,2020-04-07,2308,34
Finland,2020-04-08,2487,40
Finland,2020-04-09,2605,42
Finland,2020-04-10,2769,48
Finland,2020-04-11,2905,49
Finland,2020-04-12,2974,56
Finland,2020-04-13,3064,59
Finland,2020-04-14,3161,64
Finland,2020-04-15,3237,72
Finland,2020-04-16,3369,75
Finland,2020-04-17,3489,82
Finland,2020-04-18,3681,90
Finland,2020-04-19,3783,94
Finland,2020-04-20,3868,98
Finland,2020-04-21,4014,141
Finland,2020-04-22,4129,149
Finland,2020-04-23,4284,172
Finland,2020-04-24,4395,177
Finland,2020-04-25,4475,186
Finland,2020-04-26,4576,190
Finland,2020-04-27,4695,193
Finland,2020-04-28,4740,199
Finland,2020-04-29,4906,206
Finland,2020-04-30,4995,211
Finland,2020-05-01,5051,218
Finland,2020-05-02,5176,220
Finland,2020-05-03,5254,230
Finland,2020-05-04,5327,240
Finland,2020-05-05,5412,246
Finland,2020-05-06,5573,252
Morocco,2020-02-15,0,0
Morocco,2020-02-16,0,0
Morocco,2020-02-17,0,0
Morocco,2020-02-18,0,0
Morocco,2020-02-19,0,0
Morocco,2020-02-20,0,0
Morocco,2020-02-21,0,0
Morocco,2020-02-22,0,0
Morocco,2020-02-23,0,0
Morocco,2020-02-24,0,0
Morocco,2020-02-25,0,0
Morocco,2020-02-26,0,0
Morocco,2020-02-27,0,0
Morocco,2020-02-28,0,0
Morocco,2020-02-29,0,0
Morocco,2020-03-01,0,0
Morocco,2020-03-02,1,0
Morocco,2020-03-03,1,0
Morocco,2020-03-04,1,0
Morocco,2020-03-05,2,0
Morocco,2020-03-06,2,0
Morocco,2020-03-07,2,0
Morocco,2020-03-08,2,0
Morocco,2020-03-09,2,0
Morocco,2020-03-10,3,1
Morocco,2020-03-11,6,1
Morocco,2020-03-12,6,1
Morocco,2020-03-13,7,1
Morocco,2020-03-14,18,1
Morocco,2020-03-15,28,1
Morocco,2020-03-16,37,1
Morocco,2020-03-17,44,2
Morocco,2020-03-18,54,2
Morocco,2020-03-19,63,2
Morocco,2020-03-20,86,3
Morocco,2020-03-21,96,3
Morocco,2020-03-22,115,4
Morocco,2020-03-23,143,4
Morocco,2020-03-24,170,5
Morocco,2020-03-25,225,6
Morocco,2020-03-26,275,11
Morocco,2020-03-27,345,23
Morocco,2020-03-28,402,25
Morocco,2020-03-29,479,26
Morocco,2020-03-30,556,33
Morocco,2020-03-31,617,36
Morocco,2020-04-01,654,39
Morocco,2020-04-02,708,44
Morocco,2020-04-03,791,48
Morocco,2020-04-04,919,59
Morocco,2020-04-05,1021,70
Morocco,2020-04-06,1120,80
Morocco,2020-04-07,1184,90
Morocco,2020-04-08,1275,93
Morocco,2020-04-09,1374,97
Morocco,2020-04-10,1448,107
Morocco,2020-04-11,1545,111
Morocco,2020-04-12,1661,118
Morocco,2020-04-13,1763,126
Morocco,2020-04-14,1888,126
Morocco,2020-04-15,2024,127
Morocco,2020-04-16,2283,130
Morocco,2020-04-17,2564,135
Morocco,2020-04-18,2685,137
Morocco,2020-04-19,2855,141
Morocco,2020-04-20,3046,143
Morocco,2020-04-21,3209,145
Morocco,2020-04-22,3446,149
Morocco,2020-04-23,3568,155
Morocco,2020-04-24,3758,158
Morocco,2020-04-25,3897,159
Morocco,2020-04-26,4065,161
Morocco,2020-04-27,4120,162
Morocco,2020-04-28,4252,165
Morocco,2020-04-29,4321,168
Morocco,2020-04-30,4423,170
Morocco,2020-05-01,4569,171
Morocco,2020-05-02,4729,173
Morocco,2020-05-03,4903,174
Morocco,2020-05-04,5053,179
Morocco,2020-05-05,5219,181
Morocco,2020-05-06,5408,183
Argentina,2020-02-15,0,0
Argentina,2020-02-16,0,0
Argentina,2020-02-17,0,0
Argentina,2020-02-18,0,0
Argentina,2020-02-19,0,0
Argentina,2020-02-20,0,0
Argentina,2020-02-21,0,0
Argentina,2020-02-22,0,0
Argentina,2020-02-23,0,0
Argentina,2020-02-24,0,0
Argentina,2020-02-25,0,0
Argentina,2020-02-26,0,0
Argentina,2020-02-27,0,0
Argentina,2020-02-28,0,0
Argentina,2020-02-29,0,0
Argentina,2020-03-01,0,0
Argentina,2020-03-02,0,0
Argentina,2020-03-03,1,0
Argentina,2020-03-04,1,0
Argentina,2020-03-05,2,0
Argentina,2020-03-06,8,0
Argentina,2020-03-07,9,1
Argentina,2020-03-08,12,1
Argentina,2020-03-09,17,1
Argentina,2020-03-10,19,1
Argentina,2020-03-11,21,1
Argentina,2020-03-12,31,1
Argentina,2020-03-13,34,2
Argentina,2020-03-14,45,2
Argentina,2020-03-15,56,2
Argentina,2020-03-16,65,2
Argentina,2020-03-17,79,2
Argentina,2020-03-18,97,2
Argentina,2020-03-19,128,3
Argentina,2020-03-20,158,3
Argentina,2020-03-21,158,4
Argentina,2020-03-22,266,4
Argentina,2020-03-23,301,4
Argentina,2020-03-24,387,6
Argentina,2020-03-25,502,8
Argentina,2020-03-26,589,12
Argentina,2020-03-27,589,13
Argentina,2020-03-28,745,19
Argentina,2020-03-29,820,20
Argentina,2020-03-30,820,23
Argentina,2020-03-31,1054,27
Argentina,2020-04-01,1133,32
Argentina,2020-04-02,1265,36
Argentina,2020-04-03,1353,42
Argentina,2020-04-04,1451,43
Argentina,2020-04-05,1554,46
Argentina,2020-04-06,1628,53
Argentina,2020-04-07,1715,60
Argentina,2020-04-08,1795,65
Argentina,2020-04-09,1894,79
Argentina,2020-04-10,1975,82
Argentina,2020-04-11,2142,89
Argentina,2020-04-12,2142,90
Argentina,2020-04-13,2277,98
Argentina,2020-04-14,2277,102
Argentina,2020-04-15,2571,112
Argentina,2020-04-16,2669,122
Argentina,2020-04-17,2669,123
Argentina,2020-04-18,2839,132
Argentina,2020-04-19,2941,134
Argentina,2020-04-20,3031,142
Argentina,2020-04-21,3144,151
Argentina,2020-04-22,3288,159
Argentina,2020-04-23,3435,165
Argentina,2020-04-24,3607,176
Argentina,2020-04-25,3780,185
Argentina,2020-04-26,3892,192
Argentina,2020-04-27,4003,197
Argentina,2020-04-28,4127,207
Argentina,2020-04-29,4285,214
Argentina,2020-04-30,4428,218
Argentina,2020-05-01,4532,225
Argentina,2020-05-02,4681,237
Argentina,2020-05-03,4783,246
Argentina,2020-05-04,4887,260
Argentina,2020-05-05,5020,264
Argentina,2020-05-06,5208,273
Algeria,2020-02-15,0,0
Algeria,2020-02-16,0,0
Algeria,2020-02-17,0,0
Algeria,2020-02-18,0,0
Algeria,2020-02-19,0,0
Algeria,2020-02-20,0,0
Algeria,2020-02-21,0,0
Algeria,2020-02-22,0,0
Algeria,2020-02-23,0,0
Algeria,2020-02-24,0,0
Algeria,2020-02-25,1,0
Algeria,2020-02-26,1,0
Algeria,2020-02-27,1,0
Algeria,2020-02-28,1,0
Algeria,2020-02-29,1,0
Algeria,2020-03-01,3,0
Algeria,2020-03-02,5,0
Algeria,2020-03-03,8,0
Algeria,2020-03-04,17,0
Algeria,2020-03-05,17,0
Algeria,2020-03-06,17,0
Algeria,2020-03-07,19,0
Algeria,2020-03-08,20,0
Algeria,2020-03-09,20,0
Algeria,2020-03-10,20,0
Algeria,2020-03-11,20,0
Algeria,2020-03-12,26,2
Algeria,2020-03-13,26,2
Algeria,2020-03-14,39,3
Algeria,2020-03-15,54,4
Algeria,2020-03-16,60,4
Algeria,2020-03-17,61,5
Algeria,2020-03-18,75,7
Algeria,2020-03-19,90,9
Algeria,2020-03-20,94,11
Algeria,2020-03-21,139,15
Algeria,2020-03-22,201,17
Algeria,2020-03-23,230,17
Algeria,2020-03-24,264,19
Algeria,2020-03-25,302,21
Algeria,2020-03-26,367,25
Algeria,2020-03-27,409,26
Algeria,2020-03-28,454,29
Algeria,2020-03-29,511,31
Algeria,2020-03-30,584,35
Algeria,2020-03-31,716,44
Algeria,2020-04-01,847,58
Algeria,2020-04-02,986,86
Algeria,2020-04-03,1171,105
Algeria,2020-04-04,1251,130
Algeria,2020-04-05,1320,152
Algeria,2020-04-06,1423,173
Algeria,2020-04-07,1468,193
Algeria,2020-04-08,1572,205
Algeria,2020-04-09,1666,235
Algeria,2020-04-10,1761,256
Algeria,2020-04-11,1825,275
Algeria,2020-04-12,1914,293
Algeria,2020-04-13,1983,313
Algeria,2020-04-14,2070,326
Algeria,2020-04-15,2160,336
Algeria,2020-04-16,2268,348
Algeria,2020-04-17,2418,364
Algeria,2020-04-18,2534,367
Algeria,2020-04-19,2629,375
Algeria,2020-04-20,2718,384
Algeria,2020-04-21,2811,392
Algeria,2020-04-22,2910,402
Algeria,2020-04-23,3007,407
Algeria,2020-04-24,3127,415
Algeria,2020-04-25,3256,419
Algeria,2020-04-26,3382,425
Algeria,2020-04-27,3517,432
Algeria,2020-04-28,3649,437
Algeria,2020-04-29,3848,444
Algeria,2020-04-30,4006,450
Algeria,2020-05-01,4154,453
Algeria,2020-05-02,4295,459
Algeria,2020-05-03,4474,463
Algeria,2020-05-04,4648,465
Algeria,2020-05-05,4838,470
Algeria,2020-05-06,4997,476
Moldova,2020-02-15,0,0
Moldova,2020-02-16,0,0
Moldova,2020-02-17,0,0
Moldova,2020-02-18,0,0
Moldova,2020-02-19,0,0
Moldova,2020-02-20,0,0
Moldova,2020-02-21,0,0
Moldova,2020-02-22,0,0
Moldova,2020-02-23,0,0
Moldova,2020-02-24,0,0
Moldova,2020-02-25,0,0
Moldova,2020-02-26,0,0
Moldova,2020-02-27,0,0
Moldova,2020-02-28,0,0
Moldova,2020-02-29,0,0
Moldova,2020-03-01,0,0
Moldova,2020-03-02,0,0
Moldova,2020-03-03,0,0
Moldova,2020-03-04,0,0
Moldova,2020-03-05,0,0
Moldova,2020-03-06,0,0
Moldova,2020-03-07,1,0
Moldova,2020-03-08,1,0
Moldova,2020-03-09,1,0
Moldova,2020-03-10,3,0
Moldova,2020-03-11,3,0
Moldova,2020-03-12,6,0
Moldova,2020-03-13,6,0
Moldova,2020-03-14,12,0
Moldova,2020-03-15,23,0
Moldova,2020-03-16,29,0
Moldova,2020-03-17,30,0
Moldova,2020-03-18,36,1
Moldova,2020-03-19,49,1
Moldova,2020-03-20,66,1
Moldova,2020-03-21,80,1
Moldova,2020-03-22,94,1
Moldova,2020-03-23,109,1
Moldova,2020-03-24,125,1
Moldova,2020-03-25,149,1
Moldova,2020-03-26,177,1
Moldova,2020-03-27,199,2
Moldova,2020-03-28,231,2
Moldova,2020-03-29,263,2
Moldova,2020-03-30,298,2
Moldova,2020-03-31,353,4
Moldova,2020-04-01,423,5
Moldova,2020-04-02,505,6
Moldova,2020-04-03,591,8
Moldova,2020-04-04,752,12
Moldova,2020-04-05,864,15
Moldova,2020-04-06,965,19
Moldova,2020-04-07,1056,22
Moldova,2020-04-08,1174,27
Moldova,2020-04-09,1289,29
Moldova,2020-04-10,1438,29
Moldova,2020-04-11,1560,30
Moldova,2020-04-12,1662,31
Moldova,2020-04-13,1712,35
Moldova,2020-04-14,1934,41
Moldova,2020-04-15,2049,46
Moldova,2020-04-16,2154,54
Moldova,2020-04-17,2264,56
Moldova,2020-04-18,2351,57
Moldova,2020-04-19,2472,67
Moldova,2020-04-20,2548,70
Moldova,2020-04-21,2614,72
Moldova,2020-04-22,2778,75
Moldova,2020-04-23,2926,80
Moldova,2020-04-24,3110,84
Moldova,2020-04-25,3304,94
Moldova,2020-04-26,3408,96
Moldova,2020-04-27,3481,102
Moldova,2020-04-28,3638,103
Moldova,2020-04-29,3771,111
Moldova,2020-04-30,3897,116
Moldova,2020-05-01,3980,122
Moldova,2020-05-02,4052,124
Moldova,2020-05-03,4121,125
Moldova,2020-05-04,4248,132
Moldova,2020-05-05,4363,136
Moldova,2020-05-06,4476,143
Kazakhstan,2020-02-15,0,0
Kazakhstan,2020-02-16,0,0
Kazakhstan,2020-02-17,0,0
Kazakhstan,2020-02-18,0,0
Kazakhstan,2020-02-19,0,0
Kazakhstan,2020-02-20,0,0
Kazakhstan,2020-02-21,0,0
Kazakhstan,2020-02-22,0,0
Kazakhstan,2020-02-23,0,0
Kazakhstan,2020-02-24,0,0
Kazakhstan,2020-02-25,0,0
Kazakhstan,2020-02-26,0,0
Kazakhstan,2020-02-27,0,0
Kazakhstan,2020-02-28,0,0
Kazakhstan,2020-02-29,0,0
Kazakhstan,2020-03-01,0,0
Kazakhstan,2020-03-02,0,0
Kazakhstan,2020-03-03,0,0
Kazakhstan,2020-03-04,0,0
Kazakhstan,2020-03-05,0,0
Kazakhstan,2020-03-06,0,0
Kazakhstan,2020-03-07,0,0
Kazakhstan,2020-03-08,0,0
Kazakhstan,2020-03-09,0,0
Kazakhstan,2020-03-10,0,0
Kazakhstan,2020-03-11,0,0
Kazakhstan,2020-03-12,0,0
Kazakhstan,2020-03-13,4,0
Kazakhstan,2020-03-14,6,0
Kazakhstan,2020-03-15,9,0
Kazakhstan,2020-03-16,10,0
Kazakhstan,2020-03-17,33,0
Kazakhstan,2020-03-18,36,0
Kazakhstan,2020-03-19,44,0
Kazakhstan,2020-03-20,52,0
Kazakhstan,2020-03-21,54,0
Kazakhstan,2020-03-22,60,0
Kazakhstan,2020-03-23,62,0
Kazakhstan,2020-03-24,72,0
Kazakhstan,2020-03-25,81,0
Kazakhstan,2020-03-26,113,1
Kazakhstan,2020-03-27,150,1
Kazakhstan,2020-03-28,228,1
Kazakhstan,2020-03-29,284,1
Kazakhstan,2020-03-30,302,1
Kazakhstan,2020-03-31,343,2
Kazakhstan,2020-04-01,380,3
Kazakhstan,2020-04-02,435,3
Kazakhstan,2020-04-03,464,3
Kazakhstan,2020-04-04,531,5
Kazakhstan,2020-04-05,584,6
Kazakhstan,2020-04-06,662,6
Kazakhstan,2020-04-07,697,6
Kazakhstan,2020-04-08,727,7
Kazakhstan,2020-04-09,781,8
Kazakhstan,2020-04-10,812,10
Kazakhstan,2020-04-11,865,10
Kazakhstan,2020-04-12,951,10
Kazakhstan,2020-04-13,1091,12
Kazakhstan,2020-04-14,1232,14
Kazakhstan,2020-04-15,1295,16
Kazakhstan,2020-04-16,1402,17
Kazakhstan,2020-04-17,1546,17
Kazakhstan,2020-04-18,1615,17
Kazakhstan,2020-04-19,1676,17
Kazakhstan,2020-04-20,1852,19
Kazakhstan,2020-04-21,1995,19
Kazakhstan,2020-04-22,2135,19
Kazakhstan,2020-04-23,2289,20
Kazakhstan,2020-04-24,2416,25
Kazakhstan,2020-04-25,2601,25
Kazakhstan,2020-04-26,2717,25
Kazakhstan,2020-04-27,2835,25
Kazakhstan,2020-04-28,3027,25
Kazakhstan,2020-04-29,3138,25
Kazakhstan,2020-04-30,3402,25
Kazakhstan,2020-05-01,3597,25
Kazakhstan,2020-05-02,3857,25
Kazakhstan,2020-05-03,3920,27
Kazakhstan,2020-05-04,4049,29
Kazakhstan,2020-05-05,4205,29
Kazakhstan,2020-05-06,4422,30
Bahrain,2020-02-15,0,0
Bahrain,2020-02-16,0,0
Bahrain,2020-02-17,0,0
Bahrain,2020-02-18,0,0
Bahrain,2020-02-19,0,0
Bahrain,2020-02-20,0,0
Bahrain,2020-02-21,0,0
Bahrain,2020-02-22,0,0
