Country,Date,Continent,TotalCases,TotalDeaths
Peru,2020-05-28,South America,141779,4099
Peru,2020-05-29,South America,148285,4230
Peru,2020-05-30,South America,155671,4371
Peru,2020-05-31,South America,164476,4506
Peru,2020-06-01,South America,170039,4634
Peru,2020-06-02,South America,174884,4767
Peru,2020-06-03,South America,178914,4894
Peru,2020-06-04,South America,183198,5031
Peru,2020-06-05,South America,187400,5162
Philippines,2020-01-20,Asia,0,0
Philippines,2020-01-21,Asia,0,0
Philippines,2020-01-22,Asia,0,0
Philippines,2020-01-23,Asia,0,0
Philippines,2020-01-24,Asia,0,0
Philippines,2020-01-25,Asia,0,0
Philippines,2020-01-26,Asia,0,0
Philippines,2020-01-27,Asia,0,0
Philippines,2020-01-28,Asia,0,0
Philippines,2020-01-29,Asia,1,0
Philippines,2020-01-30,Asia,1,0
Philippines,2020-01-31,Asia,1,0
Philippines,2020-02-01,Asia,2,0
Philippines,2020-02-02,Asia,2,1
Philippines,2020-02-03,Asia,2,1
Philippines,2020-02-04,Asia,3,1
Philippines,2020-02-05,Asia,3,1
Philippines,2020-02-06,Asia,3,1
Philippines,2020-02-07,Asia,3,1
Philippines,2020-02-08,Asia,3,1
Philippines,2020-02-09,Asia,3,1
Philippines,2020-02-10,Asia,3,1
Philippines,2020-02-11,Asia,3,1
Philippines,2020-02-12,Asia,3,1
Philippines,2020-02-13,Asia,3,1
Philippines,2020-02-14,Asia,3,1
Philippines,2020-02-15,Asia,3,1
Philippines,2020-02-16,Asia,3,1
Philippines,2020-02-17,Asia,3,1
Philippines,2020-02-18,Asia,3,1
Philippines,2020-02-19,Asia,3,1
Philippines,2020-02-20,Asia,3,1
Philippines,2020-02-21,Asia,3,1
Philippines,2020-02-22,Asia,3,1
Philippines,2020-02-23,Asia,3,1
Philippines,2020-02-24,Asia,3,1
Philippines,2020-02-25,Asia,3,1
Philippines,2020-02-26,Asia,3,1
Philippines,2020-02-27,Asia,3,1
Philippines,2020-02-28,Asia,3,1
Philippines,2020-02-29,Asia,3,1
Philippines,2020-03-01,Asia,3,1
Philippines,2020-03-02,Asia,3,1
Philippines,2020-03-03,Asia,3,1
Philippines,2020-03-04,Asia,3,1
Philippines,2020-03-05,Asia,3,1
Philippines,2020-03-06,Asia,5,1
Philippines,2020-03-07,Asia,6,1
Philippines,2020-03-08,Asia,10,1
Philippines,2020-03-09,Asia,24,1
Philippines,2020-03-10,Asia,33,1
Philippines,2020-03-11,Asia,49,2
Philippines,2020-03-12,Asia,52,5
Philippines,2020-03-13,Asia,64,5
Philippines,2020-03-14,Asia,111,8
Philippines,2020-03-15,Asia,140,12
Philippines,2020-03-16,Asia,142,12
Philippines,2020-03-17,Asia,187,14
Philippines,2020-03-18,Asia,202,17
Philippines,2020-03-19,Asia,217,17
Philippines,2020-03-20,Asia,230,18
Philippines,2020-03-21,Asia,307,19
Philippines,2020-03-22,Asia,380,25
Philippines,2020-03-23,Asia,462,33
Philippines,2020-03-24,Asia,552,35
Philippines,2020-03-25,Asia,636,38
Philippines,2020-03-26,Asia,707,45
Philippines,2020-03-27,Asia,803,54
Philippines,2020-03-28,Asia,1075,68
Philippines,2020-03-29,Asia,1418,71
Philippines,2020-03-30,Asia,1546,78
Philippines,2020-03-31,Asia,2084,88
Philippines,2020-04-01,Asia,2311,96
Philippines,2020-04-02,Asia,2633,107
Philippines,2020-04-03,Asia,3018,136
Philippines,2020-04-04,Asia,3094,144
Philippines,2020-04-05,Asia,3246,152
Philippines,2020-04-06,Asia,3660,163
Philippines,2020-04-07,Asia,3764,177
Philippines,2020-04-08,Asia,3870,182
Philippines,2020-04-09,Asia,4076,203
Philippines,2020-04-10,Asia,4195,221
Philippines,2020-04-11,Asia,4428,247
Philippines,2020-04-12,Asia,4648,297
Philippines,2020-04-13,Asia,4932,315
Philippines,2020-04-14,Asia,5223,335
Philippines,2020-04-15,Asia,5453,349
Philippines,2020-04-16,Asia,5660,362
Philippines,2020-04-17,Asia,5878,387
Philippines,2020-04-18,Asia,6087,397
Philippines,2020-04-19,Asia,6259,409
Philippines,2020-04-20,Asia,6459,428
Philippines,2020-04-21,Asia,6599,437
Philippines,2020-04-22,Asia,6710,446
Philippines,2020-04-23,Asia,6981,462
Philippines,2020-04-24,Asia,7192,477
Philippines,2020-04-25,Asia,7294,494
Philippines,2020-04-26,Asia,7579,501
Philippines,2020-04-27,Asia,7777,511
Philippines,2020-04-28,Asia,7958,530
Philippines,2020-04-29,Asia,8212,558
Philippines,2020-04-30,Asia,8488,568
Philippines,2020-05-01,Asia,8772,579
Philippines,2020-05-02,Asia,8928,603
Philippines,2020-05-03,Asia,9223,607
Philippines,2020-05-04,Asia,9485,623
Philippines,2020-05-05,Asia,9684,637
Philippines,2020-05-06,Asia,10004,658
Philippines,2020-05-07,Asia,10343,685
Philippines,2020-05-08,Asia,10463,696
Philippines,2020-05-09,Asia,10610,704
Philippines,2020-05-10,Asia,10794,719
Philippines,2020-05-11,Asia,11086,726
Philippines,2020-05-12,Asia,11350,751
Philippines,2020-05-13,Asia,11618,772
Philippines,2020-05-14,Asia,11876,790
Philippines,2020-05-15,Asia,12091,806
Philippines,2020-05-16,Asia,12305,817
Philippines,2020-05-17,Asia,12513,824
Philippines,2020-05-18,Asia,12718,831
Philippines,2020-05-19,Asia,12942,837
Philippines,2020-05-20,Asia,13221,842
Philippines,2020-05-21,Asia,13434,846
Philippines,2020-05-22,Asia,13597,857
Philippines,2020-05-23,Asia,13777,863
Philippines,2020-05-24,Asia,14035,868
Philippines,2020-05-25,Asia,14319,873
Philippines,2020-05-26,Asia,14669,886
Philippines,2020-05-27,Asia,15049,904
Philippines,2020-05-28,Asia,15588,921
Philippines,2020-05-29,Asia,16634,942
Philippines,2020-05-30,Asia,17224,950
Philippines,2020-05-31,Asia,18086,957
Philippines,2020-06-01,Asia,18638,960
Philippines,2020-06-02,Asia,18997,966
Philippines,2020-06-03,Asia,19748,974
Philippines,2020-06-04,Asia,20382,984
Philippines,2020-06-05,Asia,20626,987
Poland,2020-02-15,Europe,0,0
Poland,2020-02-16,Europe,0,0
Poland,2020-02-17,Europe,0,0
Poland,2020-02-18,Europe,0,0
Poland,2020-02-19,Europe,0,0
Poland,2020-02-20,Europe,0,0
Poland,2020-02-21,Europe,0,0
Poland,2020-02-22,Europe,0,0
Poland,2020-02-23,Europe,0,0
Poland,2020-02-24,Europe,0,0
Poland,2020-02-25,Europe,0,0
Poland,2020-02-26,Europe,0,0
Poland,2020-02-27,Europe,0,0
Poland,2020-02-28,Europe,0,0
Poland,2020-02-29,Europe,0,0
Poland,2020-03-01,Europe,0,0
Poland,2020-03-02,Europe,0,0
Poland,2020-03-03,Europe,0,0
Poland,2020-03-04,Europe,1,0
Poland,2020-03-05,Europe,1,0
Poland,2020-03-06,Europe,5,0
Poland,2020-03-07,Europe,6,0
Poland,2020-03-08,Europe,11,0
Poland,2020-03-09,Europe,17,0
Poland,2020-03-10,Europe,22,0
Poland,2020-03-11,Europe,31,0
Poland,2020-03-12,Europe,51,1
Poland,2020-03-13,Europe,68,2
Poland,2020-03-14,Europe,104,3
Poland,2020-03-15,Europe,125,3
Poland,2020-03-16,Europe,177,4
Poland,2020-03-17,Europe,238,5
Poland,2020-03-18,Europe,287,5
Poland,2020-03-19,Europe,355,5
Poland,2020-03-20,Europe,425,5
Poland,2020-03-21,Europe,536,5
Poland,2020-03-22,Europe,634,7
Poland,2020-03-23,Europe,749,8
Poland,2020-03-24,Europe,901,10
Poland,2020-03-25,Europe,1051,14
Poland,2020-03-26,Europe,1221,16
Poland,2020-03-27,Europe,1389,16
Poland,2020-03-28,Europe,1638,18
Poland,2020-03-29,Europe,1862,22
Poland,2020-03-30,Europe,2055,31
Poland,2020-03-31,Europe,2311,33
Poland,2020-04-01,Europe,2554,43
Poland,2020-04-02,Europe,2946,57
Poland,2020-04-03,Europe,3383,71
Poland,2020-04-04,Europe,3627,79
Poland,2020-04-05,Europe,4102,94
Poland,2020-04-06,Europe,4413,107
Poland,2020-04-07,Europe,4848,129
Poland,2020-04-08,Europe,5205,159
Poland,2020-04-09,Europe,5575,174
Poland,2020-04-10,Europe,5955,181
Poland,2020-04-11,Europe,6356,208
Poland,2020-04-12,Europe,6674,232
Poland,2020-04-13,Europe,6934,245
Poland,2020-04-14,Europe,7202,263
Poland,2020-04-15,Europe,7582,286
Poland,2020-04-16,Europe,7918,314
Poland,2020-04-17,Europe,8379,332
Poland,2020-04-18,Europe,8742,347
Poland,2020-04-19,Europe,9287,360
Poland,2020-04-20,Europe,9593,380
Poland,2020-04-21,Europe,9856,401
Poland,2020-04-22,Europe,10169,426
Poland,2020-04-23,Europe,10511,454
Poland,2020-04-24,Europe,10892,494
Poland,2020-04-25,Europe,11273,524
Poland,2020-04-26,Europe,11617,535
Poland,2020-04-27,Europe,11902,562
Poland,2020-04-28,Europe,12218,596
Poland,2020-04-29,Europe,12640,624
Poland,2020-04-30,Europe,12877,644
Poland,2020-05-01,Europe,13105,651
Poland,2020-05-02,Europe,13375,664
Poland,2020-05-03,Europe,13693,678
Poland,2020-05-04,Europe,14006,698
Poland,2020-05-05,Europe,14431,716
Poland,2020-05-06,Europe,14740,733
Poland,2020-05-07,Europe,15047,755
Poland,2020-05-08,Europe,15366,776
Poland,2020-05-09,Europe,15651,785
Poland,2020-05-10,Europe,15996,800
Poland,2020-05-11,Europe,16326,811
Poland,2020-05-12,Europe,16921,839
Poland,2020-05-13,Europe,17204,861
Poland,2020-05-14,Europe,17615,883
Poland,2020-05-15,Europe,18016,907
Poland,2020-05-16,Europe,18257,915
Poland,2020-05-17,Europe,18529,925
Poland,2020-05-18,Europe,18885,936
Poland,2020-05-19,Europe,19268,948
Poland,2020-05-20,Europe,19739,962
Poland,2020-05-21,Europe,20143,972
Poland,2020-05-22,Europe,20619,982
Poland,2020-05-23,Europe,20931,993
Poland,2020-05-24,Europe,21326,996
Poland,2020-05-25,Europe,21631,1007
Poland,2020-05-26,Europe,22074,1024
Poland,2020-05-27,Europe,22473,1028
Poland,2020-05-28,Europe,22825,1038
Poland,2020-05-29,Europe,23155,1051
Poland,2020-05-30,Europe,23571,1061
Poland,2020-05-31,Europe,23786,1064
Poland,2020-06-01,Europe,24165,1074
Poland,2020-06-02,Europe,24395,1092
Poland,2020-06-03,Europe,24687,1115
Poland,2020-06-04,Europe,25048,1117
Poland,2020-06-05,Europe,25410,1137
Portugal,2020-02-15,Europe,0,0
Portugal,2020-02-16,Europe,0,0
Portugal,2020-02-17,Europe,0,0
Portugal,2020-02-18,Europe,0,0
Portugal,2020-02-19,Europe,0,0
Portugal,2020-02-20,Europe,0,0
Portugal,2020-02-21,Europe,0,0
Portugal,2020-02-22,Europe,0,0
Portugal,2020-02-23,Europe,0,0
Portugal,2020-02-24,Europe,0,0
Portugal,2020-02-25,Europe,0,0
Portugal,2020-02-26,Europe,0,0
Portugal,2020-02-27,Europe,0,0
Portugal,2020-02-28,Europe,0,0
Portugal,2020-02-29,Europe,0,0
Portugal,2020-03-01,Europe,0,0
Portugal,2020-03-02,Europe,2,0
Portugal,2020-03-03,Europe,4,0
Portugal,2020-03-04,Europe,6,0
Portugal,2020-03-05,Europe,9,0
Portugal,2020-03-06,Europe,13,0
Portugal,2020-03-07,Europe,21,0
Portugal,2020-03-08,Europe,30,0
Portugal,2020-03-09,Europe,39,0
Portugal,2020-03-10,Europe,41,0
Portugal,2020-03-11,Europe,61,0
Portugal,2020-03-12,Europe,78,0
Portugal,2020-03-13,Europe,112,0
Portugal,2020-03-14,Europe,169,0
Portugal,2020-03-15,Europe,245,0
Portugal,2020-03-16,Europe,331,1
Portugal,2020-03-17,Europe,448,1
Portugal,2020-03-18,Europe,642,2
Portugal,2020-03-19,Europe,786,4
Portugal,2020-03-20,Europe,1020,6
Portugal,2020-03-21,Europe,1280,12
Portugal,2020-03-22,Europe,1600,14
Portugal,2020-03-23,Europe,2060,23
Portugal,2020-03-24,Europe,2362,33
Portugal,2020-03-25,Europe,2995,43
Portugal,2020-03-26,Europe,3544,60
Portugal,2020-03-27,Europe,4268,76
Portugal,2020-03-28,Europe,5170,100
Portugal,2020-03-29,Europe,5962,119
Portugal,2020-03-30,Europe,6408,140
Portugal,2020-03-31,Europe,7443,160
Portugal,2020-04-01,Europe,8251,187
Portugal,2020-04-02,Europe,9034,209
Portugal,2020-04-03,Europe,9886,246
Portugal,2020-04-04,Europe,10524,266
Portugal,2020-04-05,Europe,11278,295
Portugal,2020-04-06,Europe,11730,311
Portugal,2020-04-07,Europe,12442,345
Portugal,2020-04-08,Europe,13141,380
Portugal,2020-04-09,Europe,13956,409
Portugal,2020-04-10,Europe,15472,435
Portugal,2020-04-11,Europe,15987,470
Portugal,2020-04-12,Europe,16585,504
Portugal,2020-04-13,Europe,16934,535
Portugal,2020-04-14,Europe,17448,567
Portugal,2020-04-15,Europe,18091,599
Portugal,2020-04-16,Europe,18841,629
Portugal,2020-04-17,Europe,19022,657
Portugal,2020-04-18,Europe,19685,687
Portugal,2020-04-19,Europe,20206,714
Portugal,2020-04-20,Europe,20863,735
Portugal,2020-04-21,Europe,21379,762
Portugal,2020-04-22,Europe,21982,785
Portugal,2020-04-23,Europe,22353,820
Portugal,2020-04-24,Europe,22797,854
Portugal,2020-04-25,Europe,23294,880
Portugal,2020-04-26,Europe,23688,903
Portugal,2020-04-27,Europe,23824,928
Portugal,2020-04-28,Europe,24070,948
Portugal,2020-04-29,Europe,24223,973
Portugal,2020-04-30,Europe,24674,989
Portugal,2020-05-01,Europe,24987,1007
Portugal,2020-05-02,Europe,25190,1023
Portugal,2020-05-03,Europe,25282,1043
Portugal,2020-05-04,Europe,25524,1063
Portugal,2020-05-05,Europe,25702,1074
Portugal,2020-05-06,Europe,26182,1089
Portugal,2020-05-07,Europe,26715,1105
Portugal,2020-05-08,Europe,27268,1114
Portugal,2020-05-09,Europe,27406,1126
Portugal,2020-05-10,Europe,27581,1135
Portugal,2020-05-11,Europe,27679,1144
Portugal,2020-05-12,Europe,27913,1163
Portugal,2020-05-13,Europe,28132,1175
Portugal,2020-05-14,Europe,28319,1184
Portugal,2020-05-15,Europe,28583,1190
Portugal,2020-05-16,Europe,28810,1203
Portugal,2020-05-17,Europe,29036,1218
Portugal,2020-05-18,Europe,29209,1231
Portugal,2020-05-19,Europe,29432,1247
Portugal,2020-05-20,Europe,29660,1263
Portugal,2020-05-21,Europe,29912,1277
Portugal,2020-05-22,Europe,30200,1289
Portugal,2020-05-23,Europe,30471,1302
Portugal,2020-05-24,Europe,30623,1316
Portugal,2020-05-25,Europe,30788,1330
Portugal,2020-05-26,Europe,31007,1342
Portugal,2020-05-27,Europe,31292,1356
Portugal,2020-05-28,Europe,31596,1369
Portugal,2020-05-29,Europe,31946,1383
Portugal,2020-05-30,Europe,32203,1396
Portugal,2020-05-31,Europe,32500,1410
Portugal,2020-06-01,Europe,32700,1424
Portugal,2020-06-02,Europe,32895,1436
Portugal,2020-06-03,Europe,33261,1447
Portugal,2020-06-04,Europe,33592,1455
Portugal,2020-06-05,Europe,33969,1465
Qatar,2020-02-15,Asia,0,0
Qatar,2020-02-16,Asia,0,0
Qatar,2020-02-17,Asia,0,0
Qatar,2020-02-18,Asia,0,0
Qatar,2020-02-19,Asia,0,0
Qatar,2020-02-20,Asia,0,0
Qatar,2020-02-21,Asia,0,0
Qatar,2020-02-22,Asia,0,0
Qatar,2020-02-23,Asia,0,0
Qatar,2020-02-24,Asia,0,0
Qatar,2020-02-25,Asia,0,0
Qatar,2020-02-26,Asia,0,0
Qatar,2020-02-27,Asia,0,0
Qatar,2020-02-28,Asia,0,0
Qatar,2020-02-29,Asia,1,0
Qatar,2020-03-01,Asia,3,0
Qatar,2020-03-02,Asia,7,0
Qatar,2020-03-03,Asia,8,0
Qatar,2020-03-04,Asia,8,0
Qatar,2020-03-05,Asia,8,0
Qatar,2020-03-06,Asia,11,0
Qatar,2020-03-07,Asia,12,0
Qatar,2020-03-08,Asia,15,0
Qatar,2020-03-09,Asia,18,0
Qatar,2020-03-10,Asia,24,0
Qatar,2020-03-11,Asia,262,0
Qatar,2020-03-12,Asia,262,0
Qatar,2020-03-13,Asia,320,0
Qatar,2020-03-14,Asia,337,0
Qatar,2020-03-15,Asia,401,0
Qatar,2020-03-16,Asia,439,0
Qatar,2020-03-17,Asia,442,0
Qatar,2020-03-18,Asia,452,0
Qatar,2020-03-19,Asia,460,0
Qatar,2020-03-20,Asia,470,0
Qatar,2020-03-21,Asia,481,0
Qatar,2020-03-22,Asia,494,0
Qatar,2020-03-23,Asia,501,0
Qatar,2020-03-24,Asia,526,0
Qatar,2020-03-25,Asia,537,0
Qatar,2020-03-26,Asia,549,0
Qatar,2020-03-27,Asia,562,0
Qatar,2020-03-28,Asia,590,1
Qatar,2020-03-29,Asia,634,1
Qatar,2020-03-30,Asia,693,1
Qatar,2020-03-31,Asia,781,2
Qatar,2020-04-01,Asia,835,2
Qatar,2020-04-02,Asia,949,3
Qatar,2020-04-03,Asia,1075,3
Qatar,2020-04-04,Asia,1325,3
Qatar,2020-04-05,Asia,1604,4
Qatar,2020-04-06,Asia,1832,4
Qatar,2020-04-07,Asia,2057,6
Qatar,2020-04-08,Asia,2210,6
Qatar,2020-04-09,Asia,2376,6
Qatar,2020-04-10,Asia,2512,6
Qatar,2020-04-11,Asia,2728,6
Qatar,2020-04-12,Asia,2979,7
Qatar,2020-04-13,Asia,3231,7
Qatar,2020-04-14,Asia,3428,7
Qatar,2020-04-15,Asia,3711,7
Qatar,2020-04-16,Asia,4103,7
Qatar,2020-04-17,Asia,4663,7
Qatar,2020-04-18,Asia,5008,8
Qatar,2020-04-19,Asia,5448,8
Qatar,2020-04-20,Asia,6015,9
Qatar,2020-04-21,Asia,6533,9
Qatar,2020-04-22,Asia,7141,10
Qatar,2020-04-23,Asia,7764,10
Qatar,2020-04-24,Asia,8525,10
Qatar,2020-04-25,Asia,9358,10
Qatar,2020-04-26,Asia,10287,10
Qatar,2020-04-27,Asia,11244,10
Qatar,2020-04-28,Asia,11921,10
Qatar,2020-04-29,Asia,12564,10
Qatar,2020-04-30,Asia,13409,10
Qatar,2020-05-01,Asia,14096,12
Qatar,2020-05-02,Asia,14872,12
Qatar,2020-05-03,Asia,15551,12
Qatar,2020-05-04,Asia,16191,12
Qatar,2020-05-05,Asia,17142,12
Qatar,2020-05-06,Asia,17972,12
Qatar,2020-05-07,Asia,18890,12
Qatar,2020-05-08,Asia,20201,12
Qatar,2020-05-09,Asia,21331,13
Qatar,2020-05-10,Asia,22520,14
Qatar,2020-05-11,Asia,23623,14
Qatar,2020-05-12,Asia,25149,14
Qatar,2020-05-13,Asia,26539,14
Qatar,2020-05-14,Asia,28272,14
Qatar,2020-05-15,Asia,29425,14
Qatar,2020-05-16,Asia,30972,15
Qatar,2020-05-17,Asia,32604,15
Qatar,2020-05-18,Asia,33969,15
Qatar,2020-05-19,Asia,35606,15
Qatar,2020-05-20,Asia,37097,16
Qatar,2020-05-21,Asia,38651,17
Qatar,2020-05-22,Asia,40481,19
Qatar,2020-05-23,Asia,42213,21
Qatar,2020-05-24,Asia,43714,23
Qatar,2020-05-25,Asia,45465,26
Qatar,2020-05-26,Asia,47207,28
Qatar,2020-05-27,Asia,48947,30
Qatar,2020-05-28,Asia,50914,33
Qatar,2020-05-29,Asia,52907,36
Qatar,2020-05-30,Asia,55262,36
Qatar,2020-05-31,Asia,56910,38
Qatar,2020-06-01,Asia,58433,40
Qatar,2020-06-02,Asia,60259,43
Qatar,2020-06-03,Asia,62160,45
Qatar,2020-06-04,Asia,63741,45
Qatar,2020-06-05,Asia,65495,49
Romania,2020-02-15,Europe,0,0
Romania,2020-02-16,Europe,0,0
Romania,2020-02-17,Europe,0,0
Romania,2020-02-18,Europe,0,0
Romania,2020-02-19,Europe,0,0
Romania,2020-02-20,Europe,0,0
Romania,2020-02-21,Europe,0,0
Romania,2020-02-22,Europe,0,0
Romania,2020-02-23,Europe,0,0
Romania,2020-02-24,Europe,0,0
Romania,2020-02-25,Europe,0,0
Romania,2020-02-26,Europe,1,0
Romania,2020-02-27,Europe,1,0
Romania,2020-02-28,Europe,3,0
Romania,2020-02-29,Europe,3,0
Romania,2020-03-01,Europe,3,0
Romania,2020-03-02,Europe,3,0
Romania,2020-03-03,Europe,4,0
Romania,2020-03-04,Europe,6,0
Romania,2020-03-05,Europe,6,0
Romania,2020-03-06,Europe,9,0
Romania,2020-03-07,Europe,13,0
Romania,2020-03-08,Europe,15,0
Romania,2020-03-09,Europe,17,0
Romania,2020-03-10,Europe,29,0
Romania,2020-03-11,Europe,47,0
Romania,2020-03-12,Europe,59,0
Romania,2020-03-13,Europe,95,0
Romania,2020-03-14,Europe,123,0
Romania,2020-03-15,Europe,139,0
Romania,2020-03-16,Europe,168,0
Romania,2020-03-17,Europe,217,0
Romania,2020-03-18,Europe,260,0
Romania,2020-03-19,Europe,277,0
Romania,2020-03-20,Europe,308,0
Romania,2020-03-21,Europe,367,0
Romania,2020-03-22,Europe,433,3
Romania,2020-03-23,Europe,576,7
Romania,2020-03-24,Europe,794,12
Romania,2020-03-25,Europe,906,17
Romania,2020-03-26,Europe,1029,23
Romania,2020-03-27,Europe,1292,26
Romania,2020-03-28,Europe,1452,37
Romania,2020-03-29,Europe,1815,43
Romania,2020-03-30,Europe,2109,65
Romania,2020-03-31,Europe,2245,82
Romania,2020-04-01,Europe,2460,92
Romania,2020-04-02,Europe,2738,115
Romania,2020-04-03,Europe,3183,133
Romania,2020-04-04,Europe,3613,146
Romania,2020-04-05,Europe,3864,151
Romania,2020-04-06,Europe,4057,176
Romania,2020-04-07,Europe,4417,197
Romania,2020-04-08,Europe,4761,220
Romania,2020-04-09,Europe,5202,248
Romania,2020-04-10,Europe,5467,270
Romania,2020-04-11,Europe,5990,291
Romania,2020-04-12,Europe,6300,316
Romania,2020-04-13,Europe,6633,331
Romania,2020-04-14,Europe,6879,351
Romania,2020-04-15,Europe,7216,372
Romania,2020-04-16,Europe,7707,392
Romania,2020-04-17,Europe,8067,411
Romania,2020-04-18,Europe,8418,421
Romania,2020-04-19,Europe,8746,451
Romania,2020-04-20,Europe,8936,478
Romania,2020-04-21,Europe,9242,498
Romania,2020-04-22,Europe,9710,524
Romania,2020-04-23,Europe,10096,545
Romania,2020-04-24,Europe,10417,567
Romania,2020-04-25,Europe,10635,601
Romania,2020-04-26,Europe,11036,619
Romania,2020-04-27,Europe,11339,641
Romania,2020-04-28,Europe,11616,663
Romania,2020-04-29,Europe,11978,693
Romania,2020-04-30,Europe,12240,717
Romania,2020-05-01,Europe,12567,744
Romania,2020-05-02,Europe,12732,771
Romania,2020-05-03,Europe,13163,790
Romania,2020-05-04,Europe,13512,818
Romania,2020-05-05,Europe,13837,841
Romania,2020-05-06,Europe,14107,864
Romania,2020-05-07,Europe,14499,888
Romania,2020-05-08,Europe,14811,923
Romania,2020-05-09,Europe,15131,939
Romania,2020-05-10,Europe,15362,961
Romania,2020-05-11,Europe,15588,982
Romania,2020-05-12,Europe,15778,1002
Romania,2020-05-13,Europe,16002,1036
Romania,2020-05-14,Europe,16247,1053
Romania,2020-05-15,Europe,16437,1070
Romania,2020-05-16,Europe,16704,1094
Romania,2020-05-17,Europe,16871,1107
Romania,2020-05-18,Europe,17036,1120
Romania,2020-05-19,Europe,17191,1137
Romania,2020-05-20,Europe,17387,1147
Romania,2020-05-21,Europe,17585,1156
Romania,2020-05-22,Europe,17712,1166
Romania,2020-05-23,Europe,17857,1176
Romania,2020-05-24,Europe,18070,1185
Romania,2020-05-25,Europe,18283,1205
Romania,2020-05-26,Europe,18429,1216
Romania,2020-05-27,Europe,18594,1227
Romania,2020-05-28,Europe,18791,1235
Romania,2020-05-29,Europe,18982,1248
Romania,2020-05-30,Europe,19133,1259
Romania,2020-05-31,Europe,19257,1266
Romania,2020-06-01,Europe,19398,1276
Romania,2020-06-02,Europe,19517,1288
Romania,2020-06-03,Europe,19669,1296
Romania,2020-06-04,Europe,19907,1305
Romania,2020-06-05,Europe,20103,1316
Russia,2020-01-20,Europe,0,0
Russia,2020-01-21,Europe,0,0
Russia,2020-01-22,Europe,0,0
Russia,2020-01-23,Europe,0,0
Russia,2020-01-24,Europe,0,0
Russia,2020-01-25,Europe,0,0
Russia,2020-01-26,Europe,0,0
Russia,2020-01-27,Europe,0,0
Russia,2020-01-28,Europe,0,0
Russia,2020-01-29,Europe,0,0
Russia,2020-01-30,Europe,0,0
Russia,2020-01-31,Europe,2,0
Russia,2020-02-01,Europe,2,0
Russia,2020-02-02,Europe,2,0
Russia,2020-02-03,Europe,2,0
Russia,2020-02-04,Europe,2,0
Russia,2020-02-05,Europe,2,0
Russia,2020-02-06,Europe,2,0
Russia,2020-02-07,Europe,2,0
Russia,2020-02-08,Europe,2,0
Russia,2020-02-09,Europe,2,0
Russia,2020-02-10,Europe,2,0
Russia,2020-02-11,Europe,2,0
Russia,2020-02-12,Europe,2,0
Russia,2020-02-13,Europe,2,0
Russia,2020-02-14,Europe,2,0
Russia,2020-02-15,Europe,2,0
Russia,2020-02-16,Europe,2,0
Russia,2020-02-17,Europe,2,0
Russia,2020-02-18,Europe,2,0
Russia,2020-02-19,Europe,2,0
Russia,2020-02-20,Europe,2,0
Russia,2020-02-21,Europe,2,0
Russia,2020-02-22,Europe,2,0
Russia,2020-02-23,Europe,2,0
Russia,2020-02-24,Europe,2,0
Russia,2020-02-25,Europe,2,0
Russia,2020-02-26,Europe,2,0
Russia,2020-02-27,Europe,2,0
Russia,2020-02-28,Europe,2,0
Russia,2020-02-29,Europe,2,0
Russia,2020-03-01,Europe,2,0
Russia,2020-03-02,Europe,3,0
Russia,2020-03-03,Europe,3,0
Russia,2020-03-04,Europe,3,0
Russia,2020-03-05,Europe,7,0
Russia,2020-03-06,Europe,13,0
Russia,2020-03-07,Europe,14,0
Russia,2020-03-08,Europe,17,0
Russia,2020-03-09,Europe,20,0
Russia,2020-03-10,Europe,20,0
Russia,2020-03-11,Europe,28,0
Russia,2020-03-12,Europe,34,0
Russia,2020-03-13,Europe,45,0
Russia,2020-03-14,Europe,59,0
Russia,2020-03-15,Europe,63,0
Russia,2020-03-16,Europe,93,0
Russia,2020-03-17,Europe,114,0
Russia,2020-03-18,Europe,147,0
Russia,2020-03-19,Europe,199,1
Russia,2020-03-20,Europe,253,1
Russia,2020-03-21,Europe,306,1
Russia,2020-03-22,Europe,367,1
Russia,2020-03-23,Europe,438,1
Russia,2020-03-24,Europe,495,1
Russia,2020-03-25,Europe,658,3
Russia,2020-03-26,Europe,840,3
Russia,2020-03-27,Europe,1036,4
Russia,2020-03-28,Europe,1264,4
Russia,2020-03-29,Europe,1534,8
Russia,2020-03-30,Europe,1836,9
Russia,2020-03-31,Europe,2337,17
Russia,2020-04-01,Europe,2777,24
Russia,2020-04-02,Europe,3548,30
Russia,2020-04-03,Europe,4149,34
Russia,2020-04-04,Europe,4731,43
Russia,2020-04-05,Europe,5389,45
Russia,2020-04-06,Europe,6343,47
Russia,2020-04-07,Europe,7497,58
Russia,2020-04-08,Europe,8672,63
Russia,2020-04-09,Europe,10131,76
Russia,2020-04-10,Europe,11917,94
Russia,2020-04-11,Europe,13584,106
Russia,2020-04-12,Europe,15770,130
Russia,2020-04-13,Europe,18328,148
Russia,2020-04-14,Europe,21102,170
Russia,2020-04-15,Europe,24490,198
Russia,2020-04-16,Europe,27938,232
Russia,2020-04-17,Europe,32008,273
Russia,2020-04-18,Europe,36793,313
Russia,2020-04-19,Europe,42853,361
Russia,2020-04-20,Europe,47121,405
Russia,2020-04-21,Europe,52763,456
Russia,2020-04-22,Europe,57999,513
Russia,2020-04-23,Europe,62773,555
Russia,2020-04-24,Europe,68622,615
